Typ,Due_Date,Settle_date,Invoice_nbr,Invoice_date,Invoice_Amount,NetdueDate,NegativeInvoices,Reversal,Cancellation,cust_Nbr,CU_Channel_Partner_Type,Days_To_Pay,Type,Open_201001,Open_201002,Open_201003,Open_201004,Open_201005,Open_201006,Open_201007,Open_201008,Open_201009,Open_201010,Open_201011,Open_201012,Open_201101,Open_201102,Open_201103,Open_201104,Open_201105,Open_201106,Open_201107,Open_201108,Open_201109,Open_201110,Opendt_201001,Opendt_201002,Opendt_201003,Opendt_201004,Opendt_201005,Opendt_201006,Opendt_201007,Opendt_201008,Opendt_201009,Opendt_201010,Opendt_201011,Opendt_201012,Opendt_201101,Opendt_201102,Opendt_201103,Opendt_201104,Opendt_201105,Opendt_201106,Opendt_201107,Opendt_201108,Opendt_201109,Opendt_201110,Due_Stage,Pct_Complains,Pct_Com_Sugg,Pct_Request,Pct_Complains_Dol,Pct_Com_Sugg_Dol,Pct_Request_Dol,pct_Contractual_Enquiries,pct_Meter_Reading_Queries,pct_Pagepack_Pricing_Query,pct_change_company_details,pct_Portal_Access_issues,pct_TM_Invoicing_Query,pct_Billing,pct_Contractural_Issues,pct_All_Billing_Issues,pct_Payments_to_Xerox,pct_Meter_reading,pct_Contractual_Enquiries_Dol,pct_Meter_Reading_Queries_Dol,pct_Pagepack_Pricing_Query_Dol,pct_change_company_details_Dol,pct_Portal_Access_issues_Dol,pct_TM_Invoicing_Query_Dol,pct_Billing_Dol,pct_Contractural_Issues_Dol,pct_All_Billing_Issues_Dol,pct_Payments_to_Xerox_Dol,pct_Meter_reading_Dol,pct_Cus_req_change_dtl,pct_Xerox_Products_Services,pct_Change_in_commitment,pct_Est_reading_rej,pct_Customer_physical_Resite,pct_Inappropriate_Behaviour,pct_Not_assigned,pct_Copy_Invoice_Request,pct_Cus_req_change_dtl_Dol,pct_Xerox_Products_Services_Dol,pct_Change_in_commitment_Dol,pct_Est_reading_rej_Dol,pct_Customer_physical_Resite_Dol,pct_Inappropriate_Behaviour_Dol,pct_Not_assigned_Dol,pct_Copy_Invoice_Request_Dol,Num_Tran_6,Dol_Tran_6,Num_cur_6,Dol_cur_6,Num_es_6,Dol_es_6,Num_ls_6,Dol_ls_6,Num_age_6,Dol_age_6,Num_Tran_12,Dol_Tran_12,Num_cur_12,Dol_cur_12,Num_es_12,Dol_es_12,Num_ls_12,Dol_ls_12,Num_age_12,Dol_age_12,Pct_Cur_Num12,Pct_es_Num12,Pct_ls_Num12,Pct_age_Num12,Pct_Cur_Dol12,Pct_es_Dol12,Pct_ls_Dol12,Pct_age_Dol12,Pct_Cur_Num6,Pct_es_Num6,Pct_ls_Num6,Pct_age_Num6,Pct_Cur_Dol6,Pct_es_Dol6,Pct_ls_Dol6,Pct_age_Dol6,ModelType,Open_and_Current_Invoices,New_Due_Stage
RV,3/18/2011,4/7/2011,1000149236,16-Feb-11,677.54,,0,0,0,2001419518,Concessionaire,20,LS_Delinquent,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,,,,,,,,,,,,,,,3/1/2011,4/1/2011,,,,,,,-17,0.377777778,0,0.622222222,1,0,0,0.187134503,0.055555556,0.049707602,0.116959064,0,0.087719298,0,0,0,0.002923977,0,0,0.205017794,0.047164033,0,0,0.246460913,0,0,0,0.001357261,0,0.48015873,0.003968254,0,0,0,0.015873016,0,0,0.5,0,0,0,0,0,0,0,2548,1112238.68,617,187440.1,1388,643409.47,320,147551.55,223,133837.56,5163,2076165.81,2646,843820.76,1894,874417.18,363,185973.12,260,171954.75,0.512492737,0.366840984,0.070307961,0.050358319,0.406432259,0.421169242,0.089575273,0.082823226,0.242150706,0.544740973,0.125588697,0.087519623,0.168525069,0.578481473,0.132661768,0.12033169,ES16-30_Delinquent,1,0
RV,3/18/2011,4/7/2011,1000149237,16-Feb-11,609.18,,0,0,0,2001419518,Concessionaire,20,LS_Delinquent,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,,,,,,,,,,,,,,,3/1/2011,4/1/2011,,,,,,,-17,0.377777778,0,0.622222222,1,0,0,0.187134503,0.055555556,0.049707602,0.116959064,0,0.087719298,0,0,0,0.002923977,0,0,0.205017794,0.047164033,0,0,0.246460913,0,0,0,0.001357261,0,0.48015873,0.003968254,0,0,0,0.015873016,0,0,0.5,0,0,0,0,0,0,0,2548,1112238.68,617,187440.1,1388,643409.47,320,147551.55,223,133837.56,5163,2076165.81,2646,843820.76,1894,874417.18,363,185973.12,260,171954.75,0.512492737,0.366840984,0.070307961,0.050358319,0.406432259,0.421169242,0.089575273,0.082823226,0.242150706,0.544740973,0.125588697,0.087519623,0.168525069,0.578481473,0.132661768,0.12033169,ES16-30_Delinquent,1,0
RV,3/18/2011,4/7/2011,1000149239,16-Feb-11,488.97,,0,0,0,2001419518,Concessionaire,20,LS_Delinquent,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,,,,,,,,,,,,,,,3/1/2011,4/1/2011,,,,,,,-17,0.377777778,0,0.622222222,1,0,0,0.187134503,0.055555556,0.049707602,0.116959064,0,0.087719298,0,0,0,0.002923977,0,0,0.205017794,0.047164033,0,0,0.246460913,0,0,0,0.001357261,0,0.48015873,0.003968254,0,0,0,0.015873016,0,0,0.5,0,0,0,0,0,0,0,2548,1112238.68,617,187440.1,1388,643409.47,320,147551.55,223,133837.56,5163,2076165.81,2646,843820.76,1894,874417.18,363,185973.12,260,171954.75,0.512492737,0.366840984,0.070307961,0.050358319,0.406432259,0.421169242,0.089575273,0.082823226,0.242150706,0.544740973,0.125588697,0.087519623,0.168525069,0.578481473,0.132661768,0.12033169,ES16-30_Delinquent,1,0
RV,3/18/2011,4/7/2011,1000149244,16-Feb-11,116.2,,0,0,0,2001419518,Concessionaire,20,LS_Delinquent,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,,,,,,,,,,,,,,,3/1/2011,4/1/2011,,,,,,,-17,0.377777778,0,0.622222222,1,0,0,0.187134503,0.055555556,0.049707602,0.116959064,0,0.087719298,0,0,0,0.002923977,0,0,0.205017794,0.047164033,0,0,0.246460913,0,0,0,0.001357261,0,0.48015873,0.003968254,0,0,0,0.015873016,0,0,0.5,0,0,0,0,0,0,0,2548,1112238.68,617,187440.1,1388,643409.47,320,147551.55,223,133837.56,5163,2076165.81,2646,843820.76,1894,874417.18,363,185973.12,260,171954.75,0.512492737,0.366840984,0.070307961,0.050358319,0.406432259,0.421169242,0.089575273,0.082823226,0.242150706,0.544740973,0.125588697,0.087519623,0.168525069,0.578481473,0.132661768,0.12033169,ES16-30_Delinquent,1,0
RV,3/30/2011,7/21/2011,1000149419,17-Feb-11,545.27,,0,0,0,2001419518,Concessionaire,113,Age,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,,,,,,,,,,,,,,,3/1/2011,4/1/2011,5/1/2011,6/1/2011,7/1/2011,,,,-29,0.377777778,0,0.622222222,1,0,0,0.187134503,0.055555556,0.049707602,0.116959064,0,0.087719298,0,0,0,0.002923977,0,0,0.205017794,0.047164033,0,0,0.246460913,0,0,0,0.001357261,0,0.48015873,0.003968254,0,0,0,0.015873016,0,0,0.5,0,0,0,0,0,0,0,2548,1112238.68,617,187440.1,1388,643409.47,320,147551.55,223,133837.56,5163,2076165.81,2646,843820.76,1894,874417.18,363,185973.12,260,171954.75,0.512492737,0.366840984,0.070307961,0.050358319,0.406432259,0.421169242,0.089575273,0.082823226,0.242150706,0.544740973,0.125588697,0.087519623,0.168525069,0.578481473,0.132661768,0.12033169,Age,1,0
RV,3/28/2011,4/7/2011,1000149420,17-Feb-11,231.46,,0,0,0,2001419518,Concessionaire,10,ES_Delinquent,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,,,,,,,,,,,,,,,3/1/2011,4/1/2011,,,,,,,-27,0.377777778,0,0.622222222,1,0,0,0.187134503,0.055555556,0.049707602,0.116959064,0,0.087719298,0,0,0,0.002923977,0,0,0.205017794,0.047164033,0,0,0.246460913,0,0,0,0.001357261,0,0.48015873,0.003968254,0,0,0,0.015873016,0,0,0.5,0,0,0,0,0,0,0,2548,1112238.68,617,187440.1,1388,643409.47,320,147551.55,223,133837.56,5163,2076165.81,2646,843820.76,1894,874417.18,363,185973.12,260,171954.75,0.512492737,0.366840984,0.070307961,0.050358319,0.406432259,0.421169242,0.089575273,0.082823226,0.242150706,0.544740973,0.125588697,0.087519623,0.168525069,0.578481473,0.132661768,0.12033169,ES1-15_Delinquent,1,0
RV,3/28/2011,4/7/2011,1000149421,17-Feb-11,156.98,,0,0,0,2001419518,Concessionaire,10,ES_Delinquent,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,,,,,,,,,,,,,,,3/1/2011,4/1/2011,,,,,,,-27,0.377777778,0,0.622222222,1,0,0,0.187134503,0.055555556,0.049707602,0.116959064,0,0.087719298,0,0,0,0.002923977,0,0,0.205017794,0.047164033,0,0,0.246460913,0,0,0,0.001357261,0,0.48015873,0.003968254,0,0,0,0.015873016,0,0,0.5,0,0,0,0,0,0,0,2548,1112238.68,617,187440.1,1388,643409.47,320,147551.55,223,133837.56,5163,2076165.81,2646,843820.76,1894,874417.18,363,185973.12,260,171954.75,0.512492737,0.366840984,0.070307961,0.050358319,0.406432259,0.421169242,0.089575273,0.082823226,0.242150706,0.544740973,0.125588697,0.087519623,0.168525069,0.578481473,0.132661768,0.12033169,ES1-15_Delinquent,1,0
RV,3/28/2011,4/7/2011,1000149422,17-Feb-11,156.98,,0,0,0,2001419518,Concessionaire,10,ES_Delinquent,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,,,,,,,,,,,,,,,3/1/2011,4/1/2011,,,,,,,-27,0.377777778,0,0.622222222,1,0,0,0.187134503,0.055555556,0.049707602,0.116959064,0,0.087719298,0,0,0,0.002923977,0,0,0.205017794,0.047164033,0,0,0.246460913,0,0,0,0.001357261,0,0.48015873,0.003968254,0,0,0,0.015873016,0,0,0.5,0,0,0,0,0,0,0,2548,1112238.68,617,187440.1,1388,643409.47,320,147551.55,223,133837.56,5163,2076165.81,2646,843820.76,1894,874417.18,363,185973.12,260,171954.75,0.512492737,0.366840984,0.070307961,0.050358319,0.406432259,0.421169242,0.089575273,0.082823226,0.242150706,0.544740973,0.125588697,0.087519623,0.168525069,0.578481473,0.132661768,0.12033169,ES1-15_Delinquent,1,0
RV,3/29/2011,4/7/2011,1000149426,17-Feb-11,145.36,,0,0,0,2001419518,Concessionaire,9,ES_Delinquent,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,,,,,,,,,,,,,,,3/1/2011,4/1/2011,,,,,,,-28,0.377777778,0,0.622222222,1,0,0,0.187134503,0.055555556,0.049707602,0.116959064,0,0.087719298,0,0,0,0.002923977,0,0,0.205017794,0.047164033,0,0,0.246460913,0,0,0,0.001357261,0,0.48015873,0.003968254,0,0,0,0.015873016,0,0,0.5,0,0,0,0,0,0,0,2548,1112238.68,617,187440.1,1388,643409.47,320,147551.55,223,133837.56,5163,2076165.81,2646,843820.76,1894,874417.18,363,185973.12,260,171954.75,0.512492737,0.366840984,0.070307961,0.050358319,0.406432259,0.421169242,0.089575273,0.082823226,0.242150706,0.544740973,0.125588697,0.087519623,0.168525069,0.578481473,0.132661768,0.12033169,ES1-15_Delinquent,1,0
RV,3/27/2011,4/7/2011,1000149427,17-Feb-11,431.26,,0,0,0,2001419518,Concessionaire,11,ES_Delinquent,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,,,,,,,,,,,,,,,3/1/2011,4/1/2011,,,,,,,-26,0.377777778,0,0.622222222,1,0,0,0.187134503,0.055555556,0.049707602,0.116959064,0,0.087719298,0,0,0,0.002923977,0,0,0.205017794,0.047164033,0,0,0.246460913,0,0,0,0.001357261,0,0.48015873,0.003968254,0,0,0,0.015873016,0,0,0.5,0,0,0,0,0,0,0,2548,1112238.68,617,187440.1,1388,643409.47,320,147551.55,223,133837.56,5163,2076165.81,2646,843820.76,1894,874417.18,363,185973.12,260,171954.75,0.512492737,0.366840984,0.070307961,0.050358319,0.406432259,0.421169242,0.089575273,0.082823226,0.242150706,0.544740973,0.125588697,0.087519623,0.168525069,0.578481473,0.132661768,0.12033169,ES1-15_Delinquent,1,0
RV,3/28/2011,4/7/2011,1000149429,17-Feb-11,311.59,,0,0,0,2001419518,Concessionaire,10,ES_Delinquent,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,,,,,,,,,,,,,,,3/1/2011,4/1/2011,,,,,,,-27,0.377777778,0,0.622222222,1,0,0,0.187134503,0.055555556,0.049707602,0.116959064,0,0.087719298,0,0,0,0.002923977,0,0,0.205017794,0.047164033,0,0,0.246460913,0,0,0,0.001357261,0,0.48015873,0.003968254,0,0,0,0.015873016,0,0,0.5,0,0,0,0,0,0,0,2548,1112238.68,617,187440.1,1388,643409.47,320,147551.55,223,133837.56,5163,2076165.81,2646,843820.76,1894,874417.18,363,185973.12,260,171954.75,0.512492737,0.366840984,0.070307961,0.050358319,0.406432259,0.421169242,0.089575273,0.082823226,0.242150706,0.544740973,0.125588697,0.087519623,0.168525069,0.578481473,0.132661768,0.12033169,ES1-15_Delinquent,1,0
RV,3/29/2011,4/7/2011,1000149430,17-Feb-11,272.96,,0,0,0,2001419518,Concessionaire,9,ES_Delinquent,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,,,,,,,,,,,,,,,3/1/2011,4/1/2011,,,,,,,-28,0.377777778,0,0.622222222,1,0,0,0.187134503,0.055555556,0.049707602,0.116959064,0,0.087719298,0,0,0,0.002923977,0,0,0.205017794,0.047164033,0,0,0.246460913,0,0,0,0.001357261,0,0.48015873,0.003968254,0,0,0,0.015873016,0,0,0.5,0,0,0,0,0,0,0,2548,1112238.68,617,187440.1,1388,643409.47,320,147551.55,223,133837.56,5163,2076165.81,2646,843820.76,1894,874417.18,363,185973.12,260,171954.75,0.512492737,0.366840984,0.070307961,0.050358319,0.406432259,0.421169242,0.089575273,0.082823226,0.242150706,0.544740973,0.125588697,0.087519623,0.168525069,0.578481473,0.132661768,0.12033169,ES1-15_Delinquent,1,0
RV,3/27/2011,4/7/2011,1000149431,17-Feb-11,1559.65,,0,0,0,2001419518,Concessionaire,11,ES_Delinquent,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,,,,,,,,,,,,,,,3/1/2011,4/1/2011,,,,,,,-26,0.377777778,0,0.622222222,1,0,0,0.187134503,0.055555556,0.049707602,0.116959064,0,0.087719298,0,0,0,0.002923977,0,0,0.205017794,0.047164033,0,0,0.246460913,0,0,0,0.001357261,0,0.48015873,0.003968254,0,0,0,0.015873016,0,0,0.5,0,0,0,0,0,0,0,2548,1112238.68,617,187440.1,1388,643409.47,320,147551.55,223,133837.56,5163,2076165.81,2646,843820.76,1894,874417.18,363,185973.12,260,171954.75,0.512492737,0.366840984,0.070307961,0.050358319,0.406432259,0.421169242,0.089575273,0.082823226,0.242150706,0.544740973,0.125588697,0.087519623,0.168525069,0.578481473,0.132661768,0.12033169,ES1-15_Delinquent,1,0
RV,3/29/2011,4/7/2011,1000149432,17-Feb-11,117.41,,0,0,0,2001419518,Concessionaire,9,ES_Delinquent,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,,,,,,,,,,,,,,,3/1/2011,4/1/2011,,,,,,,-28,0.377777778,0,0.622222222,1,0,0,0.187134503,0.055555556,0.049707602,0.116959064,0,0.087719298,0,0,0,0.002923977,0,0,0.205017794,0.047164033,0,0,0.246460913,0,0,0,0.001357261,0,0.48015873,0.003968254,0,0,0,0.015873016,0,0,0.5,0,0,0,0,0,0,0,2548,1112238.68,617,187440.1,1388,643409.47,320,147551.55,223,133837.56,5163,2076165.81,2646,843820.76,1894,874417.18,363,185973.12,260,171954.75,0.512492737,0.366840984,0.070307961,0.050358319,0.406432259,0.421169242,0.089575273,0.082823226,0.242150706,0.544740973,0.125588697,0.087519623,0.168525069,0.578481473,0.132661768,0.12033169,ES1-15_Delinquent,1,0
RV,3/25/2011,4/7/2011,1000149434,17-Feb-11,817.79,,0,0,0,2001419518,Concessionaire,13,ES_Delinquent,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,,,,,,,,,,,,,,,3/1/2011,4/1/2011,,,,,,,-24,0.377777778,0,0.622222222,1,0,0,0.187134503,0.055555556,0.049707602,0.116959064,0,0.087719298,0,0,0,0.002923977,0,0,0.205017794,0.047164033,0,0,0.246460913,0,0,0,0.001357261,0,0.48015873,0.003968254,0,0,0,0.015873016,0,0,0.5,0,0,0,0,0,0,0,2548,1112238.68,617,187440.1,1388,643409.47,320,147551.55,223,133837.56,5163,2076165.81,2646,843820.76,1894,874417.18,363,185973.12,260,171954.75,0.512492737,0.366840984,0.070307961,0.050358319,0.406432259,0.421169242,0.089575273,0.082823226,0.242150706,0.544740973,0.125588697,0.087519623,0.168525069,0.578481473,0.132661768,0.12033169,ES1-15_Delinquent,1,0
RV,3/28/2011,4/7/2011,1000149436,17-Feb-11,318.47,,0,0,0,2001419518,Concessionaire,10,ES_Delinquent,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,,,,,,,,,,,,,,,3/1/2011,4/1/2011,,,,,,,-27,0.377777778,0,0.622222222,1,0,0,0.187134503,0.055555556,0.049707602,0.116959064,0,0.087719298,0,0,0,0.002923977,0,0,0.205017794,0.047164033,0,0,0.246460913,0,0,0,0.001357261,0,0.48015873,0.003968254,0,0,0,0.015873016,0,0,0.5,0,0,0,0,0,0,0,2548,1112238.68,617,187440.1,1388,643409.47,320,147551.55,223,133837.56,5163,2076165.81,2646,843820.76,1894,874417.18,363,185973.12,260,171954.75,0.512492737,0.366840984,0.070307961,0.050358319,0.406432259,0.421169242,0.089575273,0.082823226,0.242150706,0.544740973,0.125588697,0.087519623,0.168525069,0.578481473,0.132661768,0.12033169,ES1-15_Delinquent,1,0
RV,3/29/2011,4/7/2011,1000149437,17-Feb-11,145.36,,0,0,0,2001419518,Concessionaire,9,ES_Delinquent,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,,,,,,,,,,,,,,,3/1/2011,4/1/2011,,,,,,,-28,0.377777778,0,0.622222222,1,0,0,0.187134503,0.055555556,0.049707602,0.116959064,0,0.087719298,0,0,0,0.002923977,0,0,0.205017794,0.047164033,0,0,0.246460913,0,0,0,0.001357261,0,0.48015873,0.003968254,0,0,0,0.015873016,0,0,0.5,0,0,0,0,0,0,0,2548,1112238.68,617,187440.1,1388,643409.47,320,147551.55,223,133837.56,5163,2076165.81,2646,843820.76,1894,874417.18,363,185973.12,260,171954.75,0.512492737,0.366840984,0.070307961,0.050358319,0.406432259,0.421169242,0.089575273,0.082823226,0.242150706,0.544740973,0.125588697,0.087519623,0.168525069,0.578481473,0.132661768,0.12033169,ES1-15_Delinquent,1,0
RV,3/28/2011,4/7/2011,1000149438,17-Feb-11,578.8,,0,0,0,2001419518,Concessionaire,10,ES_Delinquent,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,,,,,,,,,,,,,,,3/1/2011,4/1/2011,,,,,,,-27,0.377777778,0,0.622222222,1,0,0,0.187134503,0.055555556,0.049707602,0.116959064,0,0.087719298,0,0,0,0.002923977,0,0,0.205017794,0.047164033,0,0,0.246460913,0,0,0,0.001357261,0,0.48015873,0.003968254,0,0,0,0.015873016,0,0,0.5,0,0,0,0,0,0,0,2548,1112238.68,617,187440.1,1388,643409.47,320,147551.55,223,133837.56,5163,2076165.81,2646,843820.76,1894,874417.18,363,185973.12,260,171954.75,0.512492737,0.366840984,0.070307961,0.050358319,0.406432259,0.421169242,0.089575273,0.082823226,0.242150706,0.544740973,0.125588697,0.087519623,0.168525069,0.578481473,0.132661768,0.12033169,ES1-15_Delinquent,1,0
RV,3/30/2011,4/7/2011,1000149440,17-Feb-11,114.11,,0,0,0,2001419518,Concessionaire,8,ES_Delinquent,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,,,,,,,,,,,,,,,3/1/2011,4/1/2011,,,,,,,-29,0.377777778,0,0.622222222,1,0,0,0.187134503,0.055555556,0.049707602,0.116959064,0,0.087719298,0,0,0,0.002923977,0,0,0.205017794,0.047164033,0,0,0.246460913,0,0,0,0.001357261,0,0.48015873,0.003968254,0,0,0,0.015873016,0,0,0.5,0,0,0,0,0,0,0,2548,1112238.68,617,187440.1,1388,643409.47,320,147551.55,223,133837.56,5163,2076165.81,2646,843820.76,1894,874417.18,363,185973.12,260,171954.75,0.512492737,0.366840984,0.070307961,0.050358319,0.406432259,0.421169242,0.089575273,0.082823226,0.242150706,0.544740973,0.125588697,0.087519623,0.168525069,0.578481473,0.132661768,0.12033169,ES1-15_Delinquent,1,0
RV,3/30/2011,4/22/2011,1000149442,17-Feb-11,788.11,,0,0,0,2001419518,Concessionaire,23,LS_Delinquent,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,,,,,,,,,,,,,,,3/1/2011,4/1/2011,,,,,,,-29,0.377777778,0,0.622222222,1,0,0,0.187134503,0.055555556,0.049707602,0.116959064,0,0.087719298,0,0,0,0.002923977,0,0,0.205017794,0.047164033,0,0,0.246460913,0,0,0,0.001357261,0,0.48015873,0.003968254,0,0,0,0.015873016,0,0,0.5,0,0,0,0,0,0,0,2548,1112238.68,617,187440.1,1388,643409.47,320,147551.55,223,133837.56,5163,2076165.81,2646,843820.76,1894,874417.18,363,185973.12,260,171954.75,0.512492737,0.366840984,0.070307961,0.050358319,0.406432259,0.421169242,0.089575273,0.082823226,0.242150706,0.544740973,0.125588697,0.087519623,0.168525069,0.578481473,0.132661768,0.12033169,ES16-30_Delinquent,1,0
RV,3/30/2011,4/7/2011,1000149444,17-Feb-11,111.63,,0,0,0,2001419518,Concessionaire,8,ES_Delinquent,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,,,,,,,,,,,,,,,3/1/2011,4/1/2011,,,,,,,-29,0.377777778,0,0.622222222,1,0,0,0.187134503,0.055555556,0.049707602,0.116959064,0,0.087719298,0,0,0,0.002923977,0,0,0.205017794,0.047164033,0,0,0.246460913,0,0,0,0.001357261,0,0.48015873,0.003968254,0,0,0,0.015873016,0,0,0.5,0,0,0,0,0,0,0,2548,1112238.68,617,187440.1,1388,643409.47,320,147551.55,223,133837.56,5163,2076165.81,2646,843820.76,1894,874417.18,363,185973.12,260,171954.75,0.512492737,0.366840984,0.070307961,0.050358319,0.406432259,0.421169242,0.089575273,0.082823226,0.242150706,0.544740973,0.125588697,0.087519623,0.168525069,0.578481473,0.132661768,0.12033169,ES1-15_Delinquent,1,0
RV,3/27/2011,4/7/2011,1000149445,17-Feb-11,222.41,,0,0,0,2001419518,Concessionaire,11,ES_Delinquent,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,,,,,,,,,,,,,,,3/1/2011,4/1/2011,,,,,,,-26,0.377777778,0,0.622222222,1,0,0,0.187134503,0.055555556,0.049707602,0.116959064,0,0.087719298,0,0,0,0.002923977,0,0,0.205017794,0.047164033,0,0,0.246460913,0,0,0,0.001357261,0,0.48015873,0.003968254,0,0,0,0.015873016,0,0,0.5,0,0,0,0,0,0,0,2548,1112238.68,617,187440.1,1388,643409.47,320,147551.55,223,133837.56,5163,2076165.81,2646,843820.76,1894,874417.18,363,185973.12,260,171954.75,0.512492737,0.366840984,0.070307961,0.050358319,0.406432259,0.421169242,0.089575273,0.082823226,0.242150706,0.544740973,0.125588697,0.087519623,0.168525069,0.578481473,0.132661768,0.12033169,ES1-15_Delinquent,1,0
RV,3/27/2011,4/7/2011,1000149446,17-Feb-11,232.88,,0,0,0,2001419518,Concessionaire,11,ES_Delinquent,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,,,,,,,,,,,,,,,3/1/2011,4/1/2011,,,,,,,-26,0.377777778,0,0.622222222,1,0,0,0.187134503,0.055555556,0.049707602,0.116959064,0,0.087719298,0,0,0,0.002923977,0,0,0.205017794,0.047164033,0,0,0.246460913,0,0,0,0.001357261,0,0.48015873,0.003968254,0,0,0,0.015873016,0,0,0.5,0,0,0,0,0,0,0,2548,1112238.68,617,187440.1,1388,643409.47,320,147551.55,223,133837.56,5163,2076165.81,2646,843820.76,1894,874417.18,363,185973.12,260,171954.75,0.512492737,0.366840984,0.070307961,0.050358319,0.406432259,0.421169242,0.089575273,0.082823226,0.242150706,0.544740973,0.125588697,0.087519623,0.168525069,0.578481473,0.132661768,0.12033169,ES1-15_Delinquent,1,0
RV,3/30/2011,7/21/2011,1000149447,17-Feb-11,105.04,,0,0,0,2001419518,Concessionaire,113,Age,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,,,,,,,,,,,,,,,3/1/2011,4/1/2011,5/1/2011,6/1/2011,7/1/2011,,,,-29,0.377777778,0,0.622222222,1,0,0,0.187134503,0.055555556,0.049707602,0.116959064,0,0.087719298,0,0,0,0.002923977,0,0,0.205017794,0.047164033,0,0,0.246460913,0,0,0,0.001357261,0,0.48015873,0.003968254,0,0,0,0.015873016,0,0,0.5,0,0,0,0,0,0,0,2548,1112238.68,617,187440.1,1388,643409.47,320,147551.55,223,133837.56,5163,2076165.81,2646,843820.76,1894,874417.18,363,185973.12,260,171954.75,0.512492737,0.366840984,0.070307961,0.050358319,0.406432259,0.421169242,0.089575273,0.082823226,0.242150706,0.544740973,0.125588697,0.087519623,0.168525069,0.578481473,0.132661768,0.12033169,Age,1,0
RV,3/30/2011,5/3/2011,1000149450,17-Feb-11,181.84,,0,0,0,2001419518,Concessionaire,34,Age,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,,,,,,,,,,,,,,,3/1/2011,4/1/2011,5/1/2011,,,,,,-29,0.377777778,0,0.622222222,1,0,0,0.187134503,0.055555556,0.049707602,0.116959064,0,0.087719298,0,0,0,0.002923977,0,0,0.205017794,0.047164033,0,0,0.246460913,0,0,0,0.001357261,0,0.48015873,0.003968254,0,0,0,0.015873016,0,0,0.5,0,0,0,0,0,0,0,2548,1112238.68,617,187440.1,1388,643409.47,320,147551.55,223,133837.56,5163,2076165.81,2646,843820.76,1894,874417.18,363,185973.12,260,171954.75,0.512492737,0.366840984,0.070307961,0.050358319,0.406432259,0.421169242,0.089575273,0.082823226,0.242150706,0.544740973,0.125588697,0.087519623,0.168525069,0.578481473,0.132661768,0.12033169,LS31-60_Delinquent,1,0
